Area,Year,SoyaBeansProd,SoyaBeansProdLogDiff,SoyaBeansProdSD2,SoyaBeansProdSD3,SoyaBeansProdSD4,Population,PopulGrowth,PopulationSD2,PopulLogDiff,MalePopul,MalePopulGrowth,MalePopulSD2,MalePopulLogDiff,RuralPopul,RuralPopulGrowth,RuralPopulSD2,RuralPopulLogDiff,AgriLandShare,AgriLand,IrrigationEquippedLand,TempChange,tas,tasmax,tasmin,tr,tnn,txx,pr,rx1day,rx5day,fd,CattleMeatProd,CattleMeatProdLogDiff,CattleMeatProdSD2,CattleMeatProdSD3,CattleMeatProdSD4,CattleRawMilkProd,CattleRawMilkProdLogDiff,CattleRawMilkProdSD2,CattleRawMilkProdSD3,CattleRawMilkProdSD4,ChickensMeatProd,ChickensMeatProdLogDiff,ChickensMeatProdSD2,ChickensMeatProdSD3,ChickensMeatProdSD4,PotatoesProd,PotatoesProdLogDiff,PotatoesProdSD2,PotatoesProdSD3,PotatoesProdSD4,MaizeProd,MaizeProdLogDiff,MaizeProdSD2,MaizeProdSD3,MaizeProdSD4,HenEggsProd,HenEggsProdLogDiff,HenEggsProdSD2,HenEggsProdSD3,HenEggsProdSD4
Nigeria,2006,605000,-0.018327381,17677.66953,12529.96409,83335.36879,144329.764,2.746671158,2803.157957,0.01176776,72611.203,2.767757477,1421.073912,0.01185688,85649.313,1.169238801,708.1285505,0.005048482,72.90204991,66397,308,1.204,27.47,33.49,21.51,25.43,20.18,35.77,1182.21,13.21,30.14,0,259457,0.101787266,48455.90639,39641.0926,34700.24128,462700,0.005169012,3917.371568,26397.85092,24199.95248,232100,0.020466968,7919.595949,14040.06173,18043.09656,838000,-0.102386029,124450.7935,223052.3108,193654.9767,7100000,-0.023630644,265872.1497,400749.7141,348853.8618,526400,0.021252154,18667.61902,27304.94461,37056.71329
Nigeria,2007,580000,0.008159487,7778.174593,91911.43944,112435.244,148294.028,2.757007855,2890.990519,0.01181145,74620.905,2.784876436,1469.438602,0.011929218,86650.758,1.152291132,706.0242007,0.004975724,73.06564775,66546,312.2,0.816,27.45,33.46,21.49,23.98,19.77,35.45,1187.19,14.17,31.23,0,327984,0.000352077,188.0904038,1238.649264,10980.44946,468240,-0.047219221,34110.83112,29100.76288,24169.30978,243300,0.028831239,11808.68325,14888.36235,13969.81866,662000,0.222504289,313248.3041,231487.2207,196028.2175,6724000,0.048878799,566392.5317,422628.4766,418745.16,552800,0.021608098,19940.41123,29916.10492,27890.31089
Nigeria,2008,591000,-0.14157681,116255.4259,116800.3814,96696.83773,152382.506,2.764918435,2979.21906,0.011844882,76699.005,2.799273602,1518.168866,0.011990046,87649.227,1.136363701,704.2882536,0.004907335,73.23034356,66696,316,0.585,27.09,33.1,21.13,23.76,19.56,35.45,1205.2,15.64,33.43,0,328250,0.002638092,1414.213562,12907.67264,17598.83249,420000,0.050987045,36995.82679,26174.16333,62439.74178,260000,0.021189299,9192.388155,14011.8997,32589.23415,1105000,-0.043362278,74246.21202,54633.97195,47612.37054,7525000,-0.009731375,117902.9847,159352.9825,691559.6046,581000,0.02300086,22344.57429,17312.35891,22540.32219
Nigeria,2009,426590,-0.067622629,43494.13811,63900.72604,122572.001,156595.758,2.782383799,3080.931421,0.011918686,78846.02,2.816168781,1570.08606,0.012061417,88645.241,1.109131172,695.2217304,0.004790379,73.39174545,66843,320,1.301,27.75,33.8,21.75,25.41,20.16,36.02,1170.9,14.27,31.46,0,330250,-0.031760403,16468.19874,21548.18677,26935.97202,472320,-0.026199677,19552.35103,61900.08637,62246.77143,273000,-0.046996563,19798.98987,37736.37295,31186.24153,1000000,0.011278992,18604.70066,39169.64368,40804.79879,7358260,0.018407926,225277.1494,801701.5702,747945.9396,612600,-0.002519075,2505.300539,14640.35477,15838.43172
Nigeria,2010,365080,0.130328481,90348.44765,142712.172,116775.3727,160952.853,2.802616987,3189.682322,0.01200417,81066.457,2.83494072,1625.062905,0.012140702,89628.433,1.100443204,697.4264894,0.004753059,73.55753923,66994,324,1.426,27.86,33.83,21.94,25.54,20.31,36.17,1241.66,15.7,34.41,0,306960.45,0.056996268,30439.62464,31655.32467,40634.91522,444668.8,0.102471736,83672.79395,69200.83452,60899.81026,245000,-0.091836362,33019.62394,23744.16773,24818.73148,1026311.02,0.020960264,35883.8236,31888.83027,40540.71132,7676850,0.063154392,849663.7509,647298.9504,528525.7097,609056.97,0.018799198,19051.59922,16829.52748,17492.21178
Nigeria,2011,492852,0.120196833,111120.4164,84420.04814,77353.46889,165463.745,2.787430564,3261.308704,0.01194001,83364.643,2.817929659,1661.104845,0.012068855,90614.743,1.089811621,698.2891596,0.004707387,73.72113706,67143,328,0.852,27.49,33.6,21.43,23.94,19.8,35.8,1051.71,13.54,29.08,0,350008.58,-0.084262671,43647.9904,45816.48333,42995.03876,563000,0.002308036,2121.320344,3511.884584,9763.879011,198303.2,0.062750546,21797.21,19455.26245,16732.08162,1077058.41,0.003246296,5714.158183,25657.81681,44014.35571,8878456,-0.009072855,129793.6923,229326.1345,1078999.865,636000,0.002722858,2828.427125,7211.102551,5972.157622
Nigeria,2012,650000,-0.098617134,93366.37939,69911.24951,57249.14891,170075.932,2.734185223,3288.18159,0.011714981,85713.8,2.761669649,1673.815089,0.011831152,91602.273,1.072691722,694.8101943,0.004633832,73.88583287,67293,331.2,0.526,27.3,33.17,21.49,24.6,19.78,35.41,1240.5,16.17,34.7,0,288281,0.117439036,63295.2493,52654.69347,46482.72694,566000,0.003058424,2828.427125,10016.6528,31360.35202,229129.11,-0.074178855,25438.96548,19912.19937,16282.98012,1085139.45,0.015661206,28175.1081,44068.44163,66853.72244,8694900,-0.013814806,192495.679,1295708.31,1064583.309,640000,0.006733383,7071.067812,5773.502692,9574.271078
Nigeria,2013,517960,0.080759591,74850.78832,53897.96418,185360.3086,174726.123,2.662963568,3290.092192,0.011413797,88080.932,2.689168866,1674.884942,0.011524639,92584.883,1.048136552,686.1877342,0.004528309,74.0494307,67442,331.2,0.922,27.51,33.53,21.53,24.82,19.85,35.72,1069.52,13.84,31.55,0,377794,0.003761522,2323.814512,3300.900645,41501.88113,570000,0.01128101,10606.60172,37920.94446,39201.95753,193152.98,0.007129448,2260.620379,5804.417068,21601.50861,1124985.07,0.01820512,34054.56664,57994.39923,47352.22869,8422670,0.107595808,1674379.36,1184586.327,1077080.775,650000,-0.006733383,7071.067812,10000,8164.965809
Nigeria,2014,623815,-0.025292373,24955.21252,191753.7826,209215.3121,179379.016,2.573750878,3264.548667,0.011036237,90449.577,2.602396913,1664.428247,0.011157507,93555.299,1.019024053,674.120957,0.004403168,74.21522448,67593,331.2,1.012,27.61,33.45,21.83,24.58,19.84,35.44,1142.71,16.1,35.97,0,381080.37,0.003762033,2344.348893,48800.73661,48054.24425,585000,-0.056939945,50829.3598,43070.88336,37287.34004,196349.98,0.017484598,5703.728358,23295.88938,29120.10016,1173145.5,0.024226071,47588.8167,37151.53907,35598.83122,10790600,-0.05348857,884173.3903,660124.3593,565857.6157,640000,0.013363962,14142.13562,10000,9574.271078
Nigeria,2015,588523,0.201923773,246330.5467,219465.0085,200476.6516,183995.785,2.53872446,3302.999013,0.010887911,92803.434,2.573768984,1688.957074,0.011036314,94508.65,0.989129566,661.0126114,0.004274629,74.37333245,67737,331.2,1.187,27.38,33.33,21.49,24.35,19.83,35.78,1060.78,14.25,31.5,0,384395.78,-0.110181414,60906.13348,48997.75326,40007.70872,513116.43,-0.004394768,3653.062124,2583.1804,2947.567109,204416.27,0.069919187,25248.8174,27163.70014,26348.7598,1240446.25,-0.021870576,43077.39766,33702.61663,27518.07125,9540190,0.042967846,701555.993,603746.0134,604341.3137,660000,-0.006630579,7071.067812,5773.502692,9574.271078
Nigeria,2016,936887,0.02567951,40353.16979,178628.6229,149277.6223,188666.931,2.559524329,3414.601676,0.010975998,95191.98,2.595780653,1747.243179,0.0111295,95443.463,0.961649935,649.0052312,0.004156439,74.54242015,67891,331.2,1.168,27.79,33.69,21.95,24.97,20.17,36.1,1245.16,15.8,34.05,0,298261.5,0.003762028,1834.857244,16736.61939,19134.41411,507950.22,0.002232022,1850.703507,3383.289944,6316.678758,240123.49,0.030728558,12448.94015,11800.8298,11128.77704,1179525.61,0.019948344,39203.71822,28447.98852,23227.68536,10532340,0.004102311,70681.68674,209187.1955,964911.6598,650000,0.006630579,7071.067812,10000,9574.271078
Nigeria,2017,993955,-0.177822787,236141.8451,167702.3574,142937.0567,193495.907,2.52807208,3458.965555,0.010842791,97662.955,2.562040028,1769.297132,0.010986651,96361.295,0.937244565,638.6171255,0.004051445,74.70492001,68039,331.2,1.17,27.46,33.32,21.65,24.81,20.01,36.06,1158.66,14.93,31.41,0,300856.38,0.038123765,19518.97559,18493.93639,16430.8509,510567.51,0.003469587,2895.793188,6020.544501,7565.214203,257728.95,0.008031036,3401.39575,10558.75637,10786.51305,1234968.04,-0.005896733,11776.67959,12311.01034,10051.89785,10632299,0.012157806,213440.1819,1059115.64,1001807.563,660000,-0.013363962,14142.13562,11547.00538,36549.95985
Nigeria,2018,660000,0.083546051,98994.94937,120554.2755,137961.3472,198387.623,2.478415198,3476.751412,0.010632401,100165.119,2.511572916,1778.882672,0.010772897,97264.436,0.917073122,630.7293493,0.003964646,74.87290974,68192,331.2,1.093,27.41,33.23,21.64,24.36,19.92,35.56,1233.04,15.04,33.85,0,328460.38,0.009829827,5316.841954,4027.151084,3349.869834,514662.78,0.006498189,5486.165744,6411.993557,7273.046149,262539.25,-0.034793187,14292.51602,11997.92101,10491.54587,1218313.3,-0.00263792,5216.786344,5379.180844,4392.082767,10934149,0.061549192,1177188.541,909197.8139,835632.6145,640000,0,0,36926.98258,36625.99898
Nigeria,2019,800000,0.051152522,70710.67812,90184.99506,90184.99506,203304.492,2.470635523,3551.735844,0.01059943,102680.839,2.495436369,1811.844454,0.010704529,98156.422,0.900351686,624.9077392,0.00389268,75.03760554,68342,331.2,1.229,27.29,32.98,21.65,25.08,20.39,35.7,1296.78,16.37,36.59,0,335979.53,-0.001631052,890.5656356,860.7513903,860.7513903,522421.39,0.004106675,3509.675011,4587.978515,4587.978515,242326.58,-0.001964191,773.2212652,644.7095161,644.7095161,1210935.65,0.003738863,7403.41507,5251.220021,5251.220021,12598945,-0.006912495,140675.3586,173174.3707,173174.3707,640000,-0.045726887,45226.13253,36627.25642,36627.25642
Nigeria,2020,900000,0.036983566,56568.54249,56568.54249,56568.54249,208327.405,2.435549946,3587.801825,0.010450703,105243.174,2.455112196,1827.049371,0.010533633,99040.175,0.884899486,619.7126257,0.003826166,75.20339932,68493,331.2,1.127,27.43,33.32,21.6,24.54,19.9,35.96,1254.97,15.52,32.98,0,334720.08,-0.000501963,273.4028369,273.4028369,273.4028369,527384.82,0.003446571,2971.255623,2971.255623,2971.255623,241233.08,-8.09855E-05,31.80566302,31.80566302,31.80566302,1221405.66,-0.001610437,3196.681265,3196.681265,3196.681265,12400000,0.011918155,243951.8395,243951.8395,243951.8395,576040.59,0.000791922,743.4167144,743.4167144,743.4167144
Paraguay,1961,2100,0.140178703,565.6854249,3353.519991,7832.062026,1941.208,2.481341515,34.05991944,0.010644802,962.822,2.5262198,17.19895824,0.010834945,1256.577,2.501398641,22.22578035,0.010729791,26.20437956,10411,30,0.563,24.6,30.4,18.85,18.88,13.61,36.6,94.95,24.68,49.75,0.01,123200,-0.028781401,5586.143571,9126.335519,7518.42182,78000,0.013161446,1697.056275,2044.946943,2225.905658,5300,0.006829182,59.39696962,109.9515045,155.6628301,3900,0.010995384,70.71067812,1415.391583,2153.098542,110000,0.050274272,9545.941546,7005.949852,44452.92454,9964,0.009100699,149.1995308,218.0374586,277.3457529
Paraguay,1962,2900,0.45494994,3795.042095,8251.16612,8878.569118,1989.376,2.514054658,35.36523855,0.010783411,987.145,2.55707115,17.84878937,0.01096561,1288.009,2.439812144,22.2208306,0.010468773,26.4384596,10504,30,-0.663,23.34,29.55,17.18,12.57,11.53,34.39,95.45,27.91,47.65,0,115300,-0.040640008,7283.199846,5325.723738,7600.219295,80400,0.008917801,1179.454111,1362.427246,1627.518356,5384,0.010676645,94.75230868,135.5027675,403.9466755,4000,0.204119983,1697.056275,2203.028219,2200,123500,-0.012485712,2474.873734,48673.23015,49843.71408,10175,0.009498921,159.0990258,215.0775054,288.0538144
Paraguay,1963,8267,0.363639951,7658.673547,7106.985601,6361.820101,2039.39,2.522813194,36.38064389,0.010820515,1012.387,2.565619669,18.36639153,0.011001808,1319.434,2.418233879,22.56165607,0.010377283,26.69015857,10604,30,0.903,24.78,30.6,19.01,16.75,12.07,35.83,101.73,27.24,55.49,0.01,105000,0.029963223,5303.300859,9252.206944,8836.05304,82068,0.005427174,729.7341982,1082.385021,1517.283538,5518,0.010650913,96.87362902,415.3179505,365.1380926,6400,0.118099312,1414.213562,1285.820101,1496.662955,120000,0.234685974,60811.18318,50846.17324,42034.46007,10400,0.008477334,144.9568901,225.2961015,389.508237
Paraguay,1964,19098,0.054550243,1807.364933,1447.974793,1669.669129,2090.84,2.502008762,36.99087704,0.010732376,1038.361,2.549498681,18.71923782,0.010933542,1351.341,2.422704558,23.14996891,0.01039624,26.97709539,10718,30,-0.238,23.63,29.66,17.65,13.24,11.14,34.65,102.22,29.63,57.32,0,112500,0.040162637,7707.463915,6127.261487,5273.202695,83100,0.005876089,800.4448763,1251.855157,1779.095908,5655,0.04663211,453.2554467,327.6968314,329.3723564,8400,0.020203386,282.8427125,832.6663998,772.4420151,206000,0.008352074,2828.427125,24618.75978,25434.14699,10605,0.009919065,173.2411614,355.2112048,586.6998097
Paraguay,1965,21654,-0.001990105,70.00357134,1844.432433,4259.132541,2143.153,2.463753171,37.33665226,0.01057026,1064.834,2.514758169,18.93490539,0.010786392,1384.08,2.43165135,23.79838583,0.010434174,27.24137931,10823,30,-0.079,23.89,29.64,18.2,14.15,11.28,33.59,156.27,38.43,76.62,0,123400,-0.002116793,424.2640687,321.4550254,2361.299077,84232,0.006996652,967.3220767,1497.310589,1273.747326,6296,-0.014176523,142.9769912,155.3075122,144.1347142,8800,0.055517328,848.5281374,642.9100507,596.5176723,210000,-0.103421297,31466.25176,30944.8434,27204.08977,10850,0.017840828,321.7335854,547.4714604,627.2293573
Paraguay,1966,21555,-0.068470649,2223.14372,5166.855169,7072.23182,2195.955,2.410204216,37.42504061,0.010343232,1091.612,2.46223017,19.00561606,0.010563804,1417.736,2.435502802,24.41569005,0.010450504,27.51069721,10930,40,-0.088,24,29.95,18.09,14.78,11.79,34.55,121.72,32.95,64.29,0,122800,0.000353516,70.71067812,2604.329728,3566.562304,85600,0.008157255,1147.634306,811.5271612,729.0872719,6093.8,0.021230701,215.8797003,176.5254184,147.4671122,10000,-0.008773924,141.4213562,152.7525232,831.0786164,165500,0.13338452,42072.85348,31025.52712,31417.55083,11305,0.02373376,449.0128061,479.5570873,598.3919423
Paraguay,1967,18411,0.189889372,7139.65717,7985.963999,9662.35535,2248.882,2.35694892,37.48019494,0.010117332,1118.49,2.410303177,19.06289171,0.010343652,1452.265,2.411543348,24.76429369,0.010348911,27.71960735,11013,40,0.481,24.25,30.25,18.3,16.82,13.46,34.87,140.14,37.64,69.05,0.01,122900,-0.016420318,3224.406922,3678.550439,5597.413093,87223,-0.004117277,581.9488809,428.1031807,553.5030111,6399.1,6.1077E-05,0.636396103,22.83863685,59.79857161,9800,0.013095298,212.1320344,970.0687261,3445.443694,225000,-0.096910013,31819.80515,36373.06696,34219.87726,11940,0.010954463,215.6675683,401.0714816,545.8174298
Paraguay,1968,28508,0.078767188,4008.588343,6406.133025,20982.73037,2301.887,2.312667824,37.6428295,0.009929409,1145.449,2.36763051,19.17673591,0.010162651,1487.287,2.356102084,24.77843583,0.010113739,27.91593254,11091,40,-0.041,23.71,29.84,17.63,15.5,12.8,35.3,107.49,30.18,56.4,0,118340,-0.0100986,1923.330445,6732.141809,6952.244242,86400,0.003085373,435.5777772,669.6994351,1289.961627,6400,-0.002722858,28.28427125,72.11102551,295.9166549,10100,0.060510846,1067.73124,4144.290812,4489.931208,180000,-0.070581074,19091.88309,33709.54365,35922.08003,12245,0.01704016,346.4823228,467.6804465,445.7764761
Paraguay,1969,34177,0.082142498,5031.771855,21978.07481,29505.9031,2355.122,2.278650533,37.94688541,0.009784989,1172.569,2.337346459,19.37967555,0.010034152,1522.329,2.282555216,24.57054643,0.009801569,28.1223257,11173,40,0.384,23.95,30,17.94,16.05,12.08,35.75,106.23,29.87,56.13,0,115620,0.045532059,9036.824664,7651.58807,6943.493357,87016,0.003588615,510.531096,1215.878832,2104.68325,6360,0.009456241,98.99494937,336.4520768,437.1117325,11610,-0.485391623,5524.625281,4893.12235,4047.935554,153000,0.15773125,47376.15434,42042.63709,34567.71133,12735,0.014916461,314.6625176,256.9208698,507.091379
Paraguay,1970,41293,0.26091854,24046.58031,28125.12903,34431.4916,2408.787,2.282891763,38.8838019,0.009802998,1199.976,2.344463556,19.89303508,0.010064354,1557.077,2.206441942,24.29336057,0.00947827,28.32871885,11255,40,0.261,23.91,29.97,17.9,15.58,11.89,35.58,119.72,32.14,66.17,0,128400,0.003033501,636.3961031,1053.565375,8145.550933,87738,0.00809149,1166.726189,2021.244748,3355.265812,6500,0.032184683,353.5533906,404.1451884,1325.078614,3797,-0.164467249,846.4068171,1053.424416,910.7701411,220000,0.020248249,7424.621202,10600.15723,15645.34009,13180,0,0,447.4464586,648.5287837
Paraguay,1971,75300,0.110424254,15414.92783,23643.87363,45747.07649,2463.777,2.343190962,40.82198158,0.010058954,1228.109,2.403532585,20.87237797,0.010314939,1591.433,2.150263316,24.19719405,0.00923949,28.537629,11338,50,-0.385,23.13,29.07,17.24,13.27,10.95,34.57,129.36,32.04,66.5,0,129300,0.004011987,848.5281374,9660.400268,9683.103841,89388,0.011369452,1676.550178,3066.036366,9097.228626,7000,0.01822482,212.1320344,1365.039682,1453.730832,2600,0.25712451,1484.92424,1096.965511,1014.375136,230500,-0.041901701,14990.66376,18423.62614,30469.72551,13180,0.024814431,548.0077554,668.0256981,1504.052858
Paraguay,1972,97100,0.10106219,17989.50362,43163.72429,55772.25173,2521.508,2.445044791,43.59454727,0.010490957,1257.627,2.565625579,22.8155074,0.011001833,1625.653,1.551253558,17.83181881,0.006685289,28.74402215,11420,50,0.42,23.8,29.57,18.07,16.11,11.14,35.58,115.56,29.44,56.41,0,130500,-0.061764085,12232.94731,10017.15196,12931.71167,91759,0.0172228,2624.780372,9469.197379,13302.95392,7300,0.114400745,1555.634919,1365.039682,1250.333289,4700,-0.180736164,1131.37085,854.2757166,724.7990526,209300,0.070165879,25950.81887,36148.90743,40382.92024,13955,0.016937572,392.4442636,1442.88773,1648.0917
Paraguay,1973,122541,0.170025347,41522.0173,49109.54734,67628.23475,2583.16,2.51327831,45.90678645,0.010780122,1289.893,2.678361694,24.42912508,0.011478931,1650.871,1.547122701,18.0602143,0.006667622,28.94789831,11501,50,0.094,23.46,28.96,18.02,15.19,12.88,35.46,128.71,36.18,67.06,0,113200,-0.000383822,70.71067812,8227.393269,7645.205469,95471,0.060327238,10060.00818,12613.97972,14130.26858,9500,0.01350247,212.1320344,251.6611478,336.6501646,3100,0.153962308,932.6738444,661.1356391,552.2079922,246000,0.058689832,25169.46588,27785.10339,43974.61007,14510,0.060658799,1537.957249,1487.36624,1630.738585
Paraguay,1974,181262,0.08428565,27452.71367,51634.65038,85410.72923,2648.082,2.514348121,47.0805837,0.010784654,1324.441,2.665350891,24.96157648,0.011423896,1676.412,1.587437933,18.81752566,0.006840007,29.44626227,11699,50,-0.265,23.21,29.02,17.46,13.82,11.81,34.28,125.81,31.79,60.44,0,113100,-0.058266313,10040.91629,7642.861593,10842.50893,109698,0.041245817,7727.970012,9183.785004,11249.20212,9800,0.008773924,141.4213562,251.6611478,525.1983752,4419,-0.079594214,523.2590181,487.203243,823.459572,281595,0.028586473,13547.45882,36098.94197,53674.07372,16685,0.017098407,473.7615434,843.0648453,1213.33133
Paraguay,1975,220086,0.110032639,44873.70344,78858.73593,67368.29537,2714.664,2.503440573,48.05497685,0.010738443,1359.742,2.654988961,25.52726191,0.011380061,1703.024,1.627634138,19.60029287,0.007011815,29.95721118,11902,55,-0.121,23.33,28.95,17.76,13.57,11.44,34.9,100.9,27.24,51.31,0.07,98900,0.009554864,1555.634919,12806.76904,10985.2932,120627,0.02558558,5176.021638,7788.608434,12245.58496,10000,0.012837225,212.1320344,513.1601439,888.3505314,3679,-0.021661743,126.5721138,996.2049655,1815.269746,300754,0.067662021,35853.14223,50115.65571,40976.62774,17355,0.024448059,710.6423151,1055.394871,1737.136053
Paraguay,1976,283547,0.123553835,65981.54797,46686.59457,115483.408,2782.624,2.508639327,49.36029597,0.010760469,1395.843,2.658035323,26.2350758,0.011392948,1730.743,1.665931915,20.38800982,0.007175446,30.46564309,12104,55,-0.435,22.94,28.88,17.06,12.64,10.83,34.87,105.72,30.7,53.25,0.01,101100,0.081964508,14849.2424,10598.74206,8738.945398,127947,0.027131057,5832.216731,10707.40169,15021.6757,10300,0.02855546,494.9747468,854.4003745,1178.629147,3500,0.18086287,1278.44906,1955.817306,2340.685655,351458,0.057252527,35019.46334,27525.97221,26822.63803,18360,0.025381731,781.3529932,1544.158347,2702.168882
Paraguay,1977,376859,-0.053565147,30921.07243,114236.5168,110252.817,2852.43,2.522060138,50.86926184,0.010817325,1432.945,2.664093877,26.99380137,0.011418578,1759.576,1.711605523,21.29593493,0.00737051,30.94890511,12296,55,0.7,24.18,29.81,18.6,16.78,12.23,35.41,109.82,27.04,51.39,0,122100,-0.02943002,5656.854249,6153.860577,6548.791237,136195,0.039566906,9186.024194,13006.00288,12668.78498,11000,0.037788561,707.1067812,1000,1290.994449,5308,0.144770059,1484.92424,1770.913135,2009.637032,400983,-0.052408537,32232.04841,31711.97507,26883.32269,19465,0.041362259,1375.322689,2552.444906,2956.826494
Paraguay,1978,333130,0.217116784,152784.5622,121458.665,174840.9703,2924.37,2.566193744,53.06482839,0.011004239,1471.12,2.694953505,28.03395545,0.011549103,1789.693,1.77008012,22.40043572,0.007620116,31.45985401,12499,55,0.658,24.07,30.16,18.03,14.82,12.64,35.77,80.15,26.47,48.82,0,114100,-0.015892959,2899.137803,3564.173584,3958.429823,149186,0.036341522,9207.237398,7760.820468,6946.798993,12000,0.034762106,707.1067812,1000,1108.677891,7408,0.076161351,1004.091629,2266.44244,2629.554002,355400,-0.019238506,10889.44443,7932.212806,18566.27767,21410,0.058992349,2202.637623,2341.16602,2618.235331
Paraguay,1979,549200,-0.009513688,8414.570696,125974.0846,124614.4822,2999.415,2.650416831,56.21286778,0.011360717,1510.766,2.759196328,29.47574617,0.011820699,1821.372,1.829390152,23.56079795,0.007873143,31.94311603,12691,55,0.096,23.47,29.2,17.78,14.54,11.76,35.15,129.04,34.85,64.82,0,110000,-0.012008907,2121.320344,2516.611478,2524.546164,162207,0.002152648,569.9280656,811.0051377,1012.416375,13000,0.032184683,707.1067812,763.7626158,788.9866919,8828,-0.303397804,3138.139895,2989.580963,2482.32705,340000,0.013828199,7778.174593,19000,16152.91511,24525,0.025280806,1039.446968,1515.222756,1662.137178
Paraguay,1980,537300,0.151281939,158321.2083,127961.4916,133032.2916,3078.912,2.740805843,59.67061994,0.011742968,1552.451,2.831973441,31.08794963,0.01212817,1854.692,1.890448657,24.79257796,0.008133475,32.45154795,12893,60,0.187,23.7,29.51,17.93,15.57,11.44,34.62,135.53,35.26,63.17,0,107000,-0.008194479,1414.213562,1361.371857,1143.095213,163013,0.00216854,576.9991334,768.0106336,2645.559219,14000,0.015239967,353.5533906,404.1451884,434.932945,4390,-0.145673205,884.5905833,772.6061955,845.6379742,351000,-0.048377468,26162.9509,19655.36398,40483.53575,25995,0.025310594,1103.086579,1152.6925,1298.089365
Paraguay,1981,761200,-0.002632443,3252.691193,52492.869,102503.9642,3163.299,2.793887015,62.49339021,0.011967289,1596.416,2.85000902,32.17194433,0.012204334,1889.754,1.932367917,25.82141833,0.008312113,32.96501384,13097,60,0.387,23.57,29.36,17.83,15.56,11.7,34.58,116.08,30.51,56.53,0.04,105000,-0.0024888,424.2640687,808.2903769,3552.671237,163829,0.001901828,508.4097757,2765.017963,5168.929572,14500,0.008893713,212.1320344,251.6611478,420.3173404,3139,0.161220081,997.7276683,891.67838,1313.559287,314000,0.039628794,21213.20344,41488.95435,47176.08858,27555,0.010741164,487.903679,749.7741882,1059.172476
Paraguay,1982,756600,0.050416148,65854.97585,109804.4826,179879.2578,3251.678,2.816945589,64.76956694,0.012064698,1641.914,2.842718924,33.00420901,0.01217355,1926.271,1.635387752,22.27527782,0.007044948,33.26201863,13215,62,0.356,23.64,29.17,18.16,15.98,12.39,34.12,134.59,30.95,61.43,0,104400,0.006605367,1131.37085,4071.741028,4926.785226,164548,0.01143217,3103.491663,5285.559037,7618.407505,14800,0.005829544,141.4213562,360.5551275,537.7421935,4550,-0.195613399,1166.726189,1603.724727,1520.830119,344000,-0.118257151,57982.75606,54427.32157,45276.92569,28245,0.012249405,571.3422792,885.0883195,1194.161351
Paraguay,1983,849733,0.059902048,88862.8163,162677.7289,163070.4811,3343.276,2.830038561,66.90361521,0.012119999,1688.589,2.853862011,34.07547579,0.012220603,1957.773,1.60171787,22.17345444,0.006901051,33.5615404,13334,62,-0.312,23.09,28.55,17.68,14.97,12.09,34.28,152.52,36.01,71.86,0,106000,0.024357856,4323.957967,4500.281436,5021.814181,168937,0.015489435,4337.392996,6573.799206,8113.257463,15000,0.014240439,353.5533906,500,2533.114026,2900,-0.334321985,1100.965258,887.3355247,790.1548371,262000,-0.036284249,14849.2424,13076.69683,11090.53651,29053,0.014118424,678.8225099,976.0437149,1243.965802
Paraguay,1984,975404,0.079916096,139344.5836,181463.7867,219553.4188,3437.892,2.839123509,69.01786448,0.012158367,1736.779,2.860928189,35.13472174,0.012250439,1989.131,1.558670595,21.92313864,0.006717007,33.86106217,13453,62,0.482,23.54,28.99,18.14,16.77,12.59,34.38,132.18,31.2,60.93,0,112115,0.010191148,1882.318252,2849.51335,7100.344147,175071,0.017036106,4952.575895,6245.049986,8115.720809,15500,0.013788284,353.5533906,2753.785274,3099.462319,1343,0.013060077,28.99137803,71.42128534,276.7145039,241000,0.041228831,16970.56275,13076.69683,20305.28779,30013,0.014122327,701.4499269,960.6721605,1277.233208
Paraguay,1985,1172467,-0.160615609,256302.8737,258294.9387,261692.2543,3535.498,2.843418381,71.08473761,0.012176504,1786.467,2.862465414,36.15931947,0.012256929,2020.135,1.502919359,21.46846898,0.006478533,34.16058394,13572,65,0.37,23.94,29.65,18.28,15.79,12.6,34.85,115.41,31.35,60.6,0,114777,0.011327287,2144.654867,8683.712858,12239.35449,182075,0.012818119,3856.560385,6065.449777,7811.151916,16000,0.107633878,3181.980515,2967.041175,2969.146903,1384,-0.045966739,98.28784258,314.6336494,258.7809563,265000,-0.004944583,2121.320344,15685.17186,39890.08499,31005,0.012821585,656.9021997,998.2836938,1337.285902
Paraguay,1986,810000,0.208786277,353553.3906,320499.7967,341486.8886,3636.027,2.833394802,72.84826192,0.012134173,1837.604,2.850505332,37.03896031,0.01220643,2050.496,1.446089141,20.96713028,0.006235309,34.48527561,13701,65,0.835,24.06,29.63,18.53,16.46,12.04,34.47,136.33,32.91,66.44,0,117810,-0.064784579,11544.22531,14935.29685,30142.87783,187529,0.015149478,4707.209842,6245.619772,7913.39343,20500,0.02269989,777.8174593,1150.362262,1359.479159,1245,-0.201407589,326.6833329,233.669282,278.8285017,262000,0.044909125,20182.94886,43841.36303,49283.90872,31934,0.014260619,753.7758287,1083.044474,1406.966832
