Area,Year,BananasProd,BananasProdLogDiff,BananasProdSD2,BananasProdSD3,BananasProdSD4,Population,PopulGrowth,PopulationSD2,PopulLogDiff,MalePopul,MalePopulGrowth,MalePopulSD2,MalePopulLogDiff,RuralPopul,RuralPopulGrowth,RuralPopulSD2,RuralPopulLogDiff,AgriLandShare,AgriLand,IrrigationEquippedLand,TempChange,tas,tasmax,tasmin,tr,tnn,txx,pr,rx1day,rx5day,fd,CattleMeatProd,CattleMeatProdLogDiff,CattleMeatProdSD2,CattleMeatProdSD3,CattleMeatProdSD4,CattleRawMilkProd,CattleRawMilkProdLogDiff,CattleRawMilkProdSD2,CattleRawMilkProdSD3,CattleRawMilkProdSD4,ChickensMeatProd,ChickensMeatProdLogDiff,ChickensMeatProdSD2,ChickensMeatProdSD3,ChickensMeatProdSD4,MaizeProd,MaizeProdLogDiff,MaizeProdSD2,MaizeProdSD3,MaizeProdSD4,PotatoesProd,PotatoesProdLogDiff,PotatoesProdSD2,PotatoesProdSD3,PotatoesProdSD4
Vietnam,1978,670000,0.061317416,71842.04897,112521.3017,110068.5052,50701.458,2.228596661,798.9818724,0.009572399,24774.747,2.100917519,368.0469583,0.009029645,42092.711,2.094557416,623.4249363,0.009002591,21.00218133,6836,1401,0.112,24.44,28.29,20.63,19.06,17.4,30.82,1913.66,32.89,75.74,0,33000,0.061269657,3535.533906,2610.23626,3217.815965,22400,0.044203662,1697.056275,2013.289183,2388.863049,57000,0.036516834,3535.533906,7637.626158,14568.80228,433500,-0.067381134,44052.75247,34691.83381,29787.51137,630500,0.034608422,36981.68466,127165.6007,128820.7637
Vietnam,1979,771600,0.064285218,87044.84476,72650.14338,75857.82205,51831.389,2.193421828,803.8962645,0.009422941,25295.244,2.052966953,367.2026728,0.008825635,42974.367,2.171445597,659.8472995,0.009329538,21.0451934,6850,1555,0.416,24.72,28.69,20.8,18.17,17.47,31.4,1641.64,28.12,70.66,0,38000,-0.013935778,848.5281374,2027.808752,5974.822696,24800,0.027152246,1131.37085,1600,2388.863049,62000,0.064940807,7071.067812,14189.19777,16090.88769,371200,0.062646809,40729.3506,33488.70456,30772.43084,682800,0.10632257,133926.0244,150007.2443,190430.9564
Vietnam,1980,894700,0.002565072,3747.66594,30512.78421,26003.63757,52968.27,2.477188702,927.8117782,0.010627203,25814.547,2.489278623,454.3839892,0.010678436,43907.532,2.229346437,692.1521799,0.009575584,21.06977173,6858,1700,0.368,24.69,28.54,20.89,19.87,17.88,31.46,1757.42,32.8,75.12,0,36800,0.044333079,2796.60732,6774.364054,8376.709154,26400,0.025554104,1131.37085,2013.289183,1773.884626,72000,0.096910013,12727.92206,12897.02808,20710.30339,428800,0.000809496,565.6854249,5153.962877,18404.23411,872200,-0.180193599,209445.0286,230267.9526,260562.9419
Vietnam,1981,900000,0.023481096,35355.33906,28867.51346,47871.35539,54280.394,2.490326434,955.8379554,0.010682876,26457.143,2.501993507,468.0735764,0.010732312,44886.383,2.26466677,718.793135,0.009725608,21.12507297,6876,1800,0.49,24.31,28.1,20.57,19.65,17.88,31.14,1768.1,32.15,80.4,0,40755,0.088789107,6537.202192,7271.623501,7566.698284,28000,0.035715552,1697.056275,1222.020185,1366.260102,90000,0.032529225,4949.747468,16822.60384,17914.14711,429600,0.00850898,6010.40764,20169.36621,46497.33863,576000,-0.138519523,111227.8967,157250.0026,143379.2494
Vietnam,1982,950000,-0.023481096,35355.33906,50000,76757.19293,55632.153,2.479305448,975.3060193,0.010636173,27119.099,2.487696955,477.043226,0.010671734,45902.91,2.283565465,741.2055915,0.009805859,21.14965129,6884,2000,0.196,24.26,28.07,20.49,19.28,17.69,31.02,1790.95,24.13,62,0.01,50000,0.042181595,3606.244584,4050.102879,5179.67824,30400,-0.011581873,565.6854249,800,1728.19752,97000,0.099588096,17677.66953,15716.23365,12832.25104,438100,0.0286726,21142.49276,48080.59207,66627.24668,418700,-0.204431268,111157.186,83536.17979,96019.28192
Vietnam,1983,900000,0.045757491,70710.67812,90184.99506,136877.8135,57011.444,2.447612097,986.7102375,0.01050184,27793.74,2.45880907,483.2332387,0.010549304,46951.133,2.280343267,757.061754,0.009792177,21.20495253,6902,2100,0.082,24.4,28.3,20.54,19.36,17.29,31.35,1761.88,30.77,75.85,0,55100,0.022276395,2050.609665,3643.789236,3223.207512,29600,0.022862883,1131.37085,2013.289183,1959.591794,122000,0.014010714,2828.427125,5567.764363,13160.13551,468000,0.055829017,45396.25535,59610.48565,52754.73912,261500,0.046570512,20930.36072,52752.28273,52018.23398
Vietnam,1984,1000000,0.033423755,56568.54249,113567.6157,95862.93601,58406.863,2.404597556,993.0961188,0.010319455,28477.135,2.421314504,487.5649749,0.010390345,48021.78,2.260382685,767.5474404,0.009707414,21.22953086,6910,2300,-0.126,24.08,27.9,20.31,18.72,17.31,31.01,1784.7,26.05,63.88,0,58000,0.031338804,3068.84343,3241.172627,2998.594115,31200,0.032184683,1697.056275,1385.640646,1649.24225,126000,-0.039672705,7778.174593,15015.4365,15081.63895,532200,0.04263721,38820.16229,28068.54705,22940.41194,291100,-0.188500517,72478.44507,63708.94757,129231.4848
Vietnam,1985,1080000,0.054393142,101894.0872,72059.7206,66888.23389,59811.313,2.357069138,996.8748975,0.010117842,29166.656,2.368437438,488.4651218,0.010166074,49107.256,2.229273409,774.0945421,0.009575274,20.7379643,6750,2500,-0.028,24.14,27.92,20.41,18.65,17.64,30.87,1757.4,28.73,73.78,0,62340,-0.046578771,4483.056993,3466.583332,5973.195683,33600,0,0,923.7604307,1200,115000,-0.077071553,13222.89681,16883.81868,14885.87138,587100,-0.012989635,12232.94731,13278.67965,121592.6696,188600,0.209327344,82590.07204,156400.5222,127950.3118
Vietnam,1986,1224100,-0.027119058,52396.61249,40411.67323,36413.55368,61221.107,2.302604558,996.7942873,0.009886691,29857.45,2.309701599,487.6335642,0.009916818,50201.991,2.195381056,779.3200612,0.009431267,20.66115702,6725,2600,0.088,24.28,28.17,20.44,18.7,17.05,31.11,1943.79,29.43,72.3,0,56000,0.041392685,3959.797975,7312.318374,7567.639438,33600,0.020203386,1131.37085,1222.020185,1366.260102,96300,0.130317065,23829.49853,18185.98361,15817.36914,569800,-0.006759584,6222.539674,144087.2218,151010.2887,305400,0.212621854,136400.8981,101560.8479,87024.06506
Vietnam,1987,1150000,0.023878438,45961.94078,41489.59267,35940.37968,62630.787,2.246063106,994.706201,0.009646595,30547.068,2.25893693,487.9312562,0.009701274,51304.116,2.161081969,783.9862589,0.009285484,20.61507266,6710,2700,1.048,24.94,28.94,20.99,20.08,17.96,31.52,1626.73,26.43,64.2,0,61600,0.058608405,6293.250353,5621.684208,5762.161053,35200,0.009759837,565.6854249,800,653.1972647,130000,-0.017033339,3535.533906,2516.611478,2362.907813,561000,0.162114809,179499.0564,153647.1797,129837.4521,498300,-0.157474417,107162.0327,92482.82561,76675.39414
Vietnam,1988,1215000,0.004328452,8605.489527,6087.717142,32932.27735,64037.514,2.231265567,1010.347403,0.009583737,31237.107,2.258688681,498.8984824,0.009700219,52412.84,2.034026395,753.8401755,0.008745025,20.61507266,6710,2700,0.181,24.56,28.42,20.74,19,17.64,31.24,1652.94,26.34,66.13,0,70500,0.009143379,1060.660172,2291.287847,18575.19181,36000,0.009545318,565.6854249,461.8802154,51570.98558,125000,0.010299957,2121.320344,2516.611478,2449.489743,814850,0.012114521,16298.81131,90443.10827,89911.83992,346750,-0.020595408,11356.13491,17319.92206,34337.30576
Vietnam,1989,1227170,-0.002046814,4080.006127,35920.42084,67030.58493,65466.361,2.209152881,1022.654597,0.009489789,31942.656,2.247342863,507.604381,0.009652031,53478.931,1.707683723,645.765975,0.007353764,20.63043411,6715,2800,0.034,24.59,28.48,20.74,19.05,17.65,31.1,1632.9,31.5,71.31,0,72000,0.017728767,2121.320344,21968.34058,21606.10412,36800,-0.009545318,565.6854249,59471.81774,48853.08382,128000,0.006733383,1414.213562,2516.611478,2986.078811,837900,-0.09646967,118016.1218,96072.3859,79137.98077,330690,0.04322861,24472.9657,40277.2024,47193.34372
Vietnam,1990,1221400,0.022484354,45891.2301,72170.22289,79479.78532,66912.613,2.161336907,1022.622777,0.009286568,32660.517,2.19635225,507.2359784,0.009435395,54392.182,1.666272554,640.8664321,0.007176901,20.66422932,6726,2900,0.402,24.87,28.71,21.08,20.03,17.86,31.37,1857.97,32.94,75.95,0,75000,-0.324361926,27903.4801,22439.92024,18732.39938,36000,0.587978591,73118.99896,51828.89127,42318.90226,130000,-0.017033339,3535.533906,3605.551275,5377.421935,671000,0.000646753,707.1067812,44112.39433,99373.61739,365300,-0.107804812,56780.67453,55294.03223,50048.4432
Vietnam,1991,1286300,0.025950707,56005.6855,57345.47288,48492.43018,68358.82,2.091795909,1011.111078,0.008990844,33377.857,2.122652751,500.982326,0.009122088,55298.504,1.609685499,629.4183734,0.006935107,20.74103659,6751,2900,0.616,24.91,28.76,21.11,19.79,17.83,31.23,1689.63,26.89,64.44,0,35538.52,0.01462796,860.8317954,3036.592871,3983.296671,139405.88,-0.233398802,40982.16248,32458.78702,27550.06075,125000,0.023663918,4949.747468,6027.713773,5678.908346,672000,0.04647426,53669.40469,106443.5218,207359.157,285000,-0.041042343,18172.64428,14640.01366,29939.75896
Vietnam,1992,1365504,0.010133106,22793.58709,16553.94776,50449.48977,69788.747,1.988369271,981.2223818,0.008550648,34086.353,2.01081647,484.6608873,0.008646224,56188.636,1.518079207,603.1535991,0.006543392,21.58284433,7025,2950,0.101,24.51,28.49,20.59,18.87,17.59,31.26,1648.07,28.27,64.95,0,36755.92,0.050622754,3213.149782,3706.394791,3995.846898,81448.35,0.019052373,2582.813584,2793.23972,3808.825457,132000,-0.041392685,8485.281374,6928.20323,5656.854249,747900,0.07172352,94964.44071,201386.6017,207318.5472,259300,0.001170831,494.9747468,36576.81415,31374.97676
Vietnam,1993,1397739,-0.007097802,16021.62545,61205.39945,52624.91027,71176.405,1.861125186,936.6916251,0.008008469,34771.767,1.875734414,461.1934275,0.008070753,57041.624,1.379483866,556.408184,0.005950076,21.77332637,7087,3046.4,0.332,24.58,28.59,20.62,19.08,17.17,31.03,1621.31,25.89,64.24,0,41300,0.028488538,1979.898987,4386.34244,3692.78576,85101,0.009261494,1297.045969,2797.591946,29928.83377,120000,0,0,2309.401077,10503.9675,882200,0.112821007,185049.8446,161565.6626,269029.6018,260000,0.094229174,44547.72721,31879.98327,29021.54372
Vietnam,1994,1375081,-0.030362009,65654.86463,46779.49626,38473.53543,72501.087,1.735178122,889.5565942,0.00747115,35423.993,1.753777447,439.2957447,0.007550541,57828.504,1.213764755,496.3196639,0.005239579,21.93615779,7140,3142.8,0.329,24.78,28.64,20.97,19.98,17.97,31.23,1924.05,27.16,67.5,0,44100,-0.094210236,6081.118318,4365.012409,3564.641169,86935.3,0.01791253,2588.456296,35210.89929,34239.0674,120000,0.014240439,2828.427125,11718.93055,49647.44874,1143900,0.012462193,23546.65581,217807.6292,254700.2552,323000,-0.032081268,16263.45597,12503.33289,20548.72259
Vietnam,1995,1282231,0.012179734,25787.4772,20346.40477,17280.28984,73759.11,1.609750985,839.5747514,0.006935387,36045.251,1.633835203,416.4293256,0.007038314,58530.406,1.042377871,431.4115041,0.004503558,21.74874804,7079,3239.2,0.377,24.56,28.43,20.75,19.53,17.54,31.17,1744.15,27.35,65.83,0,35500,0.035232376,2121.320344,2081.665999,4284.857057,90595.93,-0.512111987,44360.29442,35276.08111,30046.06928,124000,0.058866659,12727.92206,54499.57186,58246.39474,1177200,0.115738838,254204.8878,247090.0713,216512.5304,300000,0.028028724,14142.13562,25166.11478,31471.64629
Vietnam,1996,1318700,-0.000857117,1838.477631,1821.546962,14209.71587,74946.448,1.483932901,786.4123422,0.006397289,36634.171,1.510240262,391.2167262,0.006509856,59140.514,0.889424126,371.945238,0.003845643,23.60133952,7682,3335.6,0.001,24.34,28.22,20.51,19.08,17.41,31.04,1852.47,34.17,82.9,0,38500,0.011136366,707.1067812,3900.427327,4296.025295,27861,0.050186732,2413.355444,2530.144067,4972.452279,142000,0.202012218,59467.6803,52745.07876,52333.22718,1536700,0.03105275,80539.46238,57927.05183,90082.2217,320000,0.038918066,21213.20344,25636.2249,22592.46601
Vietnam,1997,1316100,-0.000300391,643.4671709,15736.48733,91785.44924,76058.603,1.406574612,756.4776838,0.006066113,37187.435,1.438090581,378.1529284,0.006201066,59666.524,0.755654879,318.8153558,0.00326943,24.09905066,7844,3432,0.31,24.75,28.61,20.94,19.67,18.25,31.07,1793.09,26.61,66.93,0,39500,0.063319104,4384.062043,4007.908848,4989.655967,31274,0.020730132,1081.166268,4484.396764,9193.739333,226100,0.024460613,9263.098834,18113.25482,30475.16994,1650600,-0.010276803,27294.32175,72921.6703,177296.4937,350000,0.025316401,14855.60637,20506.56871,23998.98373
Vietnam,1998,1315190,-0.008937782,18943.39067,103062.292,102571.1998,77128.424,1.290430879,703.7756011,0.005568419,37722.224,1.300063856,346.7743579,0.005609719,60117.397,0.607439806,258.219133,0.002630097,24.74730406,8055,3576,1.307,25.43,29.38,21.53,21.12,18.73,32.38,1712.69,27.79,67.27,0,45700,0.012181658,919.2388155,3100,3811.7144,32803,0.082789419,4871.258616,9432.076707,14001.27243,239200,0.039374323,16051.32393,28426.91016,31426.23194,1612000,0.036441652,99772.76683,199572.1507,247044.522,371009,-0.050870505,28997.74199,28608.37308,26044.08129
Vietnam,1999,1288400,-0.058975408,115682.6694,94253.08129,87331.22294,78123.713,1.123127622,620.4359959,0.004850493,38212.637,1.149957277,310.7232258,0.004965704,60482.574,0.387546337,165.7444153,0.001679839,25.84718425,8413,3720,0.74,24.56,28.33,20.85,20.2,17.83,30.88,1899.74,27.15,69.42,0.03,47000,0.040551844,3252.691193,3469.870315,3948.311876,39692,0.11273304,8318.404174,12512.82559,16732.55424,261900,0.052704076,23894.55235,23857.94817,31646.42688,1753100,0.058502589,178756.5943,206210.0224,317192.0278,330000,-0.01889558,9934.850276,8111.771282,29180.91379
Vietnam,2000,1124800,0.000270192,494.9747468,16256.17831,84071.05626,79001.142,1.033700247,577.4481463,0.004466259,38652.066,1.103666748,301.6446818,0.004766907,60716.972,0.310814248,133.4430704,0.001347756,28.22606571,8780,3864,0.129,24.5,28.29,20.77,20.03,17.59,30.85,1710.02,29.14,71.87,0,51600,0.018132574,1555.634919,2351.595203,3232.13036,51456,0.099488395,9367.04353,13499.28096,32819.36823,295692,0.017670248,8682.564166,21988.49586,34405.40995,2005900,0.032486144,110167.2365,258763.7211,501676.4653,315950,0,0,35519.74326,31764.46082
Vietnam,2001,1125500,-0.011138872,20152.54326,99492.86407,114471.1427,79817.777,1.033016743,583.0314614,0.004463321,39078.656,1.106059021,305.6348854,0.004777183,60905.689,0.235127461,101.2619337,0.001019947,30.48313993,9483,4008,0.693,24.71,28.5,20.97,20.5,18.17,31.51,1923.21,28.54,67.27,0,53800,0.019726119,1767.766953,2651.414717,5220.073435,64703,0.083685138,9722.718241,32557.13458,40595.55538,307971,0.040923098,21517.96646,32394.44917,28899.73365,2161700,0.06508588,247133.82,493751.8641,577801.2425,315950,0.077266382,43502.62339,32062.19458,26981.89339
Vietnam,2002,1097000,0.06761364,130673.3332,122764.3814,113888.542,80642.308,1.03359765,589.3855229,0.004465818,39510.889,1.106216567,309.0594035,0.004777859,61048.895,0.176827115,76.33288414,0.000767272,30.44598293,9455,4152,0.722,24.84,28.69,21.04,20.49,18.32,31.84,1891.02,25.17,61.21,0,56300,0.021079086,1979.898987,4936.935622,9755.126857,78453,0.208156776,34113.65955,37063.47156,49703.45576,338402,0.041950942,24267.19762,28379.94349,25362.38228,2511200,0.096536295,442012.4489,469642.9956,540194.9609,377472,-0.017731308,10678.0195,8067.451332,6642.884984
Vietnam,2003,1281800,0.015835407,33658.28278,32605.11207,30940.53436,81475.825,1.02533727,590.7184192,0.004430309,39947.965,1.097710484,310.0755159,0.00474132,61156.846,0.135348707,58.53076381,0.000587415,30.75757087,9537,4238.6,1.043,24.9,28.88,20.96,20.49,18.21,31.83,1632.2,25.49,62.65,0,59100,0.047297934,4808.326112,9681.081207,16150,126697,0.07711278,17406.84763,36041.9992,41102.44029,372721,-0.071135034,39818.59706,31050.69314,25620.87119,3136300,0.038990462,208313.6577,325885.5218,333791.2521,362371,0.00313943,1858.983728,3875.42002,3800.382908
Vietnam,2004,1329400,0.004808217,10465.18036,10622.61738,11083.17042,82311.227,1.009422445,587.5123971,0.004361888,40386.478,1.083612688,309.453262,0.004680755,61239.621,0.112128388,48.55490134,0.000486695,31.5915761,9795.6,4325.2,0.385,24.61,28.51,20.75,19.1,17.54,31.32,1626,22.51,57.93,0,65900,0.074321338,8697.413409,15080.78247,20748.7349,151314,0.116081423,32785.00591,33321.29605,35665.54278,316409,0.007458657,3875.652268,14833.7315,19763.06008,3430900,0.042898713,251871.4355,227617.4276,358173.1832,365000,0.00590886,3535.533906,2886.751346,2986.078811
Vietnam,2005,1344200,0.001869877,4101.219331,5404.936016,25517.8369,83142.095,0.97388092,572.5478963,0.004209049,40824.111,1.048157546,302.5716988,0.004528399,61308.288,0.089501765,38.8003633,0.000388527,32.13846188,10054.1,4411.8,0.838,24.8,28.52,21.14,20.36,17.91,31.54,1801.26,25.52,61.18,0,78200,0.088611854,12515.79003,17600.0947,20473.94686,197679,0.038398706,12921.66932,18379.60093,27520.0743,321890,0.029355658,15916.97364,18602.9039,55375.5544,3787100,0.007661277,47658.99705,280545.2013,374083.5056,370000,0,0,1154.700538,4760.952286
Vietnam,2006,1350000,0.001605527,3535.533906,27537.85274,74396.7057,83951.8,0.965398002,573.0881258,0.004172562,41252.012,1.037539696,302.645945,0.004482762,61363.16,0.073099234,31.71798178,0.00031735,32.21918509,10078,4498.4,0.892,24.92,28.76,21.13,20.39,18.2,31.47,1743.58,28.44,68.84,0,95900,0.072794447,12374.36867,14649.34583,20568.74652,215953,0.035668766,13070.86885,23256.86765,27823.75174,344400,0.017789292,10182.33765,56234.86463,85710.18537,3854500,0.047823481,317278.8127,362988.4433,303220.7268,370000,0.002341216,1414.213562,5291.502622,8225.97512
Vietnam,2007,1355000,0.01418874,31819.80515,79832.57625,117909.8386,84762.269,0.985075093,590.4143633,0.004257193,41680.018,1.053471234,310.4813952,0.004551236,61408.016,0.071298509,30.9592562,0.000309535,32.19434473,10062.6,4585,0.506,24.61,28.44,20.82,19.82,17.46,31.42,1762.21,28.88,73.21,0,113400,0.042296958,8202.438662,15931.20627,18261.13815,234438,0.048538421,19602.41419,22134.84315,30203.7702,358800,0.096619418,63215.34624,84914.21613,69568.31059,4303200,0.026419167,190848.1202,140297.434,149075.1712,372000,0.009240657,5656.854249,8000,15020.00473
Vietnam,2008,1400000,0.032897415,77900.99949,109117.4134,146646.0461,85597.241,1.034708584,626.2717482,0.004470593,42119.105,1.085721076,323.3571026,0.004689813,61451.799,0.08521801,37.02976792,0.00036994,32.73996777,10240.8,4585,0.199,24.18,27.92,20.48,19.91,17.73,31.02,1945.05,32.42,78.39,0,125000,0.064158372,14071.42495,14576.35071,14567.31501,262160,0.025775086,11334.9217,22539.23271,36528.01816,448200,0.071612582,56814.61565,44155.36206,36991.9195,4573100,-0.019560347,142411.3057,127128.321,190099.0642,380000,0.009048129,5656.854249,18367.91025,34457.85873
Vietnam,2009,1510168.65,0.030015184,76411.9316,116221.1909,126840.6853,86482.923,1.073147123,656.2580254,0.004635789,42576.401,1.108381613,333.690054,0.004787159,61504.167,0.09373186,40.76399883,0.000406882,32.90681093,10292,4585,0.671,24.8,28.67,20.99,20.48,18.21,31.54,1625.07,29.34,73.17,0,144900,0.024756974,6010.40764,6601.76744,7228.819636,278190,0.042319016,20133.02712,33758.58952,45198.39458,528548,-0.063513336,50848.75574,35969.98804,33632.98859,4371700,0.022749007,166240.8043,232015.2959,264348.7412,388000,-0.04111929,24784.52402,38241.25959,40910.15087
Vietnam,2010,1618231.44,0.032113309,87817.68419,89488.37024,113992.6911,87411.012,1.073211462,663.340407,0.004636065,43048.31,1.1078414,337.2241737,0.004784839,61561.816,0.12651836,55.07442587,0.000549115,34.34505608,10760.1,4585,1.092,25.06,28.91,21.26,20.87,18.43,32.17,1647.79,31.59,75.43,0,153400,0.01255677,3181.980515,4154.916766,3408.81211,306662.4,0.051717501,27422.94448,37545.9569,63743.86902,456637,0.034472752,26674.61337,34707.0412,50431.10742,4606800,0.021061506,161868.664,185219.6227,245021.3203,352949.39,-0.054109579,29235.69049,46137.00049,43301.96008
Vietnam,2011,1742424.4,0.012168793,35010.69521,76483.80076,67024.41417,88349.117,1.077779872,673.313441,0.004655694,43525.217,1.114103578,342.8873919,0.004811736,61639.703,0.149312854,65.07927971,0.000647974,34.3732843,10768.6,4585,0.118,24.14,27.85,20.48,19.26,17.94,30.56,1814.29,29.25,72.48,0,157900,0.01032789,2687.005769,2494.660966,2347.338919,345444.3,0.043390321,25665.35986,56568.0196,90222.58489,494360.6,0.026909692,22344.85713,41033.09428,60732.02252,4835716.86,0.012199686,97414.66471,179071.4321,177840.4284,311603.88,0.112474589,65134.08049,52675.69488,44296.65971
Vietnam,2012,1791937,0.023718429,71125.04269,51073.98708,63573.61554,89301.326,1.082193337,683.3571857,0.004674657,44010.133,1.119485369,348.3823187,0.004834851,61731.739,0.151887832,66.30045312,0.00065914,34.43311204,10793.3,4585,0.736,24.91,28.59,21.29,21.25,18.71,31.57,1875.29,29.91,68.79,0,161700,-0.012810367,3323.401872,2581.34332,3206.633749,381740.6,0.077569671,52786.51117,84065.8144,147272.4599,525961,0.039281913,35207.55374,53733.58902,75351.99317,4973482,0.018581716,153734.3975,129007.5825,133785.903,403717.38,-0.110002096,63876.0951,49927.17223,43093.61175
Vietnam,2013,1892523,-0.008079378,24665.29874,43094.2292,41524.75756,90267.739,1.072105063,684.3131941,0.004631311,44502.82,1.107772496,348.5965721,0.004784543,61825.502,0.117624601,51.42221934,0.000510537,34.67267045,10852.8,4585,0.895,24.69,28.41,21.01,20.57,18.23,31.49,1894.16,33.67,76.99,0,157000,0.011465385,2969.848481,3903.844259,5392.8193,456392,0.080655754,65860.63271,135388.6882,155520.5382,575752,0.041397348,40716.62267,62626.70093,72955.64525,5190895.27,0.00097074,8213.561451,52605.25611,43809.54334,313382.94,0.01137571,5881.049526,4182.800917,8502.083204
Vietnam,2014,1857641,0.019586376,60596.36414,49076.95198,76805.2869,91235.504,1.04772151,675.9191295,0.004526525,44995.81,1.079433841,343.4417636,0.004662801,61898.224,0.061349095,26.85167291,0.000266354,34.69912659,10873.7,4585,0.54,24.91,28.69,21.19,20.63,18.37,31.52,1685.49,27.29,63.81,0,161200,0.00959217,2545.584412,4266.536456,6794.360406,549533,0.119236415,122767.8793,126260.7993,140862.8775,633334,0.044006774,47757.56774,54287.57062,64863.07878,5202511,0.00701775,59927.37042,42377.23733,75794.63448,321700,-0.004586043,2389.455235,10404.04525,9962.346257
Vietnam,2015,1943337.2,-0.000313475,991.5051286,59307.06968,73429.7254,92191.398,1.0143365,661.2374714,0.004383016,45481.51,1.040935096,334.7676847,0.004497357,61936.198,-0.004703227,2.059802054,-2.04263E-05,38.76343005,12147.8,4585,1.222,25.29,29.06,21.58,21.35,18.75,32.39,1762.83,26.68,63.73,0,164800,0.012724635,3464.823228,6086.323466,8395.435268,723153,0.041215048,50904.61718,79158.93211,93870.48458,700873.4,0.024018011,28180.04371,42772.64152,59734.04318,5287261.1,-0.003556455,30491.01009,92574.86015,185895.1829,318320.8,-0.022528481,11378.42291,8902.594568,34915.88847
Vietnam,2016,1941935,0.022533324,73126.70643,74806.60346,104423.2081,93126.529,0.973427239,641.0057322,0.004207097,45954.943,0.996053896,323.6682296,0.004304405,61933.285,-0.056484974,24.73671653,-0.00024538,38.84079429,12172.2,4585,1.191,25.21,28.97,21.5,22.04,18.6,32.14,1791.49,29.41,68.35,0,169700,0.018045991,5091.168825,7150.058275,10952.32091,795143,0.044659119,60894.34601,71009.87927,81769.63934,740726,0.025960335,32263.64194,49472.30463,108543.3206,5244140.3,-0.011273326,95017.27573,187341.1282,230117.264,302229.28,0.002071932,1021.995573,42397.92375,34760.89205
Vietnam,2017,2045351.78,0.008811583,29643.93859,76779.38589,101072.0453,94033.048,0.937204545,623.1604783,0.004051273,46412.679,0.955751768,313.6654971,0.004131067,61898.302,-0.106815531,46.75177905,-0.000464142,38.82796272,12168.8,4585,1.121,24.84,28.46,21.26,21.36,18.63,31.75,1888.26,33.37,78.42,0,176900,0.01708999,5020.458146,9332.916657,12599.07404,881260.61,0.026172771,38708.54548,52447.70557,71613.44333,786353.68,0.028440783,37632.0744,105830.6046,162065.8438,5109765.58,-0.020510626,166673.1435,190740.5066,233225.8539,303674.6,0.093214181,51408.09842,36532.32452,37015.57515
Vietnam,2018,2087274.64,0.021705935,75640.9448,90646.3236,110411.3536,94914.33,0.908594097,609.7989886,0.003928155,46856.269,0.92231842,305.586095,0.003987219,61832.185,-0.145319141,63.53637272,-0.000631572,38.73445023,12140.5,4585,0.817,24.82,28.52,21.17,21.37,18.45,31.76,1796.24,28.42,72.32,0,184000,0.026106736,8061.017306,10756.54839,31899.52978,936002.76,0.022653545,35439.6969,56753.07925,61325.70295,839573.47,0.071742541,106635.3301,153379.3458,292275.9088,4874054.16,-0.012831977,100342.3838,158245.6517,188700.9813,376376.63,-0.052228286,30156.2021,41152.3635,34051.76368
Vietnam,2019,2194247.09,0.014265641,51811.94124,76335.51895,76335.51895,95776.716,0.910418561,616.5751929,0.003936008,47288.433,0.925649196,309.5183158,0.004001552,61742.331,-0.177243065,77.38152349,-0.00077044,39.52410275,12388,4585,1.811,25.41,29.33,21.55,21.55,18.95,32.36,1638.74,28.94,69.11,0,195400,0.021887267,7141.77849,32638.06571,32638.06571,986122.06,0.026952356,44645.11703,44008.9141,44008.9141,990378.6,0.063503804,110265.6941,272314.0833,272314.0833,4732148.6,-0.016273843,123065.8824,144010.7367,144010.7367,333729.32,-0.054913767,28029.06934,20607.37302,20607.37302
Vietnam,2020,2267520.24,0.014939288,56114.20517,56114.20517,56114.20517,96648.685,0.847754938,579.3636985,0.003666234,47726.158,0.859126352,289.9335793,0.003715202,61632.897,-0.208675896,90.94312445,-0.000907215,39.43476832,12360,4585,1.477,25.23,28.97,21.53,21.09,18.97,31.97,1671.96,29.71,76.18,0,205500,0.09593678,35921.02448,35921.02448,35921.02448,1049259.79,0.008825332,15231.22856,15231.22856,15231.22856,1146317.84,0.122613714,264419.2574,264419.2574,264419.2574,4558107.16,-0.010777646,79000.79095,79000.79095,79000.79095,294090.23,0.041641521,20926.42214,20926.42214,20926.42214
Zimbabwe,1961,29000,0.014723257,707.1067812,577.3502692,816.4965809,3925.952,3.154037543,87.55820429,0.013486231,1942.236,3.106985969,42.67035871,0.013288092,3374.502,3.014726321,71.93538706,0.012899313,28.39601913,10985,22,0.267,21.12,27.6,14.69,5.62,12.68,32.42,32.66,7.76,18.4,0,53440,0.007534418,661.2862618,1265.826218,1431.791684,260000,0.004982401,2121.320344,2516.611478,4349.32945,3450,0.014240439,81.31727984,115,196.3998897,1014000,-0.054700436,84852.81374,147824.2199,144803.3149,19786,0.038417327,1294.00541,1575.279446,1348.717014
Zimbabwe,1962,30000,0,0,577.3502692,577.3502692,4049.778,3.164445063,90.61785533,0.013530046,2002.581,3.120572901,44.18851697,0.013345317,3476.234,2.74319853,67.42970265,0.011753082,28.61574254,11070,23,0.237,21.11,27.93,14.34,4.19,12.31,31.18,73.5,12.45,32.63,0,54375.2,0.012360411,1110.016225,1671.0017,1431.791684,263000,0.003290125,1414.213562,5291.502622,4760.952286,3565,0.013788284,81.31727984,175.6654016,209.9603137,894000,-0.094005022,123036.5799,101633.3279,86023.25267,21616,0.025477177,923.4814562,653.0653362,533.2331416
